ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_smooth
2021-01-29,1252421.4317911216,1380459.501934182,1536575.9125816394,1248633.9157963467,1256597.6772788672,200491.66094190616,200491.66094190616,200491.66094190616,53121.087573132616,53121.087573132616,53121.087573132616,147370.57336877353,147370.57336877353,147370.57336877353,0.0,0.0,0.0,1452913.0927330279,1413968.6563200878
2021-01-30,1252295.8038542042,1180274.234693997,1334224.8092718269,1248449.9382657164,1256513.0918918676,2819.659303107073,2819.659303107073,2819.659303107073,-138825.78190709942,-138825.78190709942,-138825.78190709942,141645.44121020648,141645.44121020648,141645.44121020648,0.0,0.0,0.0,1255115.4631573113,1409597.4536756289
2021-01-31,1252170.175917287,1087499.0962554922,1249980.3882655827,1248283.5871771493,1256467.2933189822,-89085.96003790032,-89085.96003790032,-89085.96003790032,-224962.3025382154,-224962.3025382154,-224962.3025382154,135876.34250031502,135876.34250031502,135876.34250031502,0.0,0.0,0.0,1163084.2158793865,1404676.0135837146
2021-02-01,1252044.5479803693,1350302.5691865822,1513686.9707380016,1248116.137792826,1256457.4997868484,179286.2339687277,179286.2339687277,179286.2339687277,49070.59991635995,49070.59991635995,49070.59991635995,130215.63405236775,130215.63405236775,130215.63405236775,0.0,0.0,0.0,1431330.781949097,1399370.0416009934
2021-02-02,1251918.920043452,1382426.7235705801,1547515.517005999,1247944.140995462,1256343.0730652781,213503.57310719267,213503.57310719267,213503.57310719267,88702.12415669918,88702.12415669918,88702.12415669918,124801.44895049346,124801.44895049346,124801.44895049346,0.0,0.0,0.0,1465422.4931506447,1393842.3688669954
2021-02-03,1251793.2921065346,1380502.8034023952,1535627.485265765,1247765.8866174347,1256291.0227966513,210578.25976850736,210578.25976850736,210578.25976850736,90823.28849094432,90823.28849094432,90823.28849094432,119754.97127756303,119754.97127756303,119754.97127756303,0.0,0.0,0.0,1462371.551875042,1388249.1458536054
2021-02-04,1251667.664169617,1374528.0960944416,1528765.371386428,1247583.8404674183,1256242.4087547422,197249.24315873065,197249.24315873065,197249.24315873065,82070.98430794157,82070.98430794157,82070.98430794157,115178.25885078906,115178.25885078906,115178.25885078906,0.0,0.0,0.0,1448916.9073283477,1382736.358010408
2021-02-05,1251542.0362326994,1337482.0243448091,1496463.1523413705,1247398.5270765868,1256160.8774844382,164273.73910923008,164273.73910923008,164273.73910923008,53121.087572733915,53121.087572733915,53121.087572733915,111152.65153649618,111152.65153649618,111152.65153649618,0.0,0.0,0.0,1415815.7753419294,1377436.7412402513
2021-02-06,1251416.408295782,1136376.7857526226,1298651.675195417,1247213.2136857559,1256079.3462141347,-31087.9957768889,-31087.9957768889,-31087.9957768889,-138825.7819060034,-138825.7819060034,-138825.7819060034,107737.78612911448,107737.78612911448,107737.78612911448,0.0,0.0,0.0,1220328.4125188931,1372467.16257762
2021-02-07,1251290.7803588645,1051101.7633268177,1213787.3787548994,1247027.9002949246,1255997.8149438312,-119991.08052271693,-119991.08052271693,-119991.08052271693,-224962.30253867627,-224962.30253867627,-224962.30253867627,104971.22201595934,104971.22201595934,104971.22201595934,0.0,0.0,0.0,1131299.6998361475,1367926.517428586
2021-02-08,1251165.152421947,1321943.4697353924,1479224.1825989492,1246856.8124643199,1255916.2836735274,151939.26528604777,151939.26528604777,151939.26528604777,49070.59991652733,49070.59991652733,49070.59991652733,102868.66536952044,102868.66536952044,102868.66536952044,0.0,0.0,0.0,1403104.4177079948,1363894.179679857
2021-02-09,1251039.5244850297,1361051.7271310266,1519873.2418898847,1246702.6780400134,1255871.6793531564,190126.88801073653,190126.88801073653,190126.88801073653,88702.1241566301,88702.1241566301,88702.1241566301,101424.76385410641,101424.76385410641,101424.76385410641,0.0,0.0,0.0,1441166.4124957663,1360429.0253005887
2021-02-10,1250913.8965481122,1362009.1335121102,1520391.8625269276,1246547.8737161441,1255878.024647001,191437.71771710747,191437.71771710747,191437.71771710747,90823.28849104777,90823.28849104777,90823.28849104777,100614.42922605971,100614.42922605971,100614.42922605971,0.0,0.0,0.0,1442351.6142652195,1357569.0342134715
2021-02-11,1250788.2686111946,1360060.241721177,1510973.5815732784,1246364.3910740505,1255801.4724077082,182465.61642774087,182465.61642774087,182465.61642774087,82070.98430802596,82070.98430802596,82070.98430802596,100394.63211971488,100394.63211971488,100394.63211971488,0.0,0.0,0.0,1433253.8850389353,1355331.459600698
2021-02-12,1250662.6406742772,1329509.0058848485,1485359.8896792177,1246180.908431957,1255697.547761308,153827.68965140727,153827.68965140727,153827.68965140727,53121.08757280258,53121.08757280258,53121.08757280258,100706.60207860469,100706.60207860469,100706.60207860469,0.0,0.0,0.0,1404490.3303256845,1353713.5388840917
2021-02-13,1250537.0127373599,1130349.9841861003,1285491.8630154587,1245997.4257898636,1255621.9844519908,-37347.42512045194,-37347.42512045194,-37347.42512045194,-138825.78190630258,-138825.78190630258,-138825.78190630258,101478.35678585066,101478.35678585066,101478.35678585066,0.0,0.0,0.0,1213189.587616908,1352693.7067552365
2021-02-14,1250411.3848004423,1049730.0603274645,1213029.6795153415,1245815.489970508,1255563.5196010368,-122334.82486096298,-122334.82486096298,-122334.82486096298,-224962.30253861,-224962.30253861,-224962.30253861,102627.47767764704,102627.47767764704,102627.47767764704,0.0,0.0,0.0,1128076.5599394792,1352233.2581985698
2021-02-15,1250285.756863525,1320623.4429633804,1481436.060343132,1245635.1282187183,1255505.054750083,153134.6447477949,153134.6447477949,153134.6447477949,49070.59991666305,49070.59991666305,49070.59991666305,104064.04483113186,104064.04483113186,104064.04483113186,0.0,0.0,0.0,1403420.4016113197,1352278.3987561876
2021-02-16,1250160.1289266075,1359912.4041917392,1525874.0415080946,1245454.7664669289,1255446.589899129,194395.76642802573,194395.76642802573,194395.76642802573,88702.12415670576,88702.12415670576,88702.12415670576,105693.64227132003,105693.64227132003,105693.64227132003,0.0,0.0,0.0,1444555.8953546332,1352762.6105931685
2021-02-17,1250034.50098969,1366079.9359322935,1531296.941144788,1245283.6913004944,1255399.1310365158,198243.63412904274,198243.63412904274,198243.63412904274,90823.28849082718,90823.28849082718,90823.28849082718,107420.34563821557,107420.34563821557,107420.34563821557,0.0,0.0,0.0,1448278.1351187327,1353609.2564293847
2021-02-18,1249908.8730527726,1357012.370184068,1517958.060099606,1245089.722421259,1255343.8260367252,191220.59172601916,191220.59172601916,191220.59172601916,82070.98430792094,82070.98430792094,82070.98430792094,109149.6074180982,109149.6074180982,109149.6074180982,0.0,0.0,0.0,1441129.4647787916,1354734.3392493643
2021-02-19,1249783.245115855,1333766.4551288742,1493062.5981155904,1244906.227063481,1255278.1808363623,163912.048104024,163912.048104024,163912.048104024,53121.08757263757,53121.08757263757,53121.08757263757,110790.96053138643,110790.96053138643,110790.96053138643,0.0,0.0,0.0,1413695.293219879,1356049.3339485347
2021-02-20,1249657.6171789377,1140074.941317233,1307437.3001685059,1244716.8956380235,1255231.0253476838,-26565.31313227752,-26565.31313227752,-26565.31313227752,-138825.7819066018,-138825.7819066018,-138825.7819066018,112260.46877432428,112260.46877432428,112260.46877432428,0.0,0.0,0.0,1223092.3040466602,1357464.0077242139
2021-02-21,1249531.98924202,1056245.0688544866,1212641.3270159082,1244539.7791704494,1255165.8571501856,-111479.44036680645,-111479.44036680645,-111479.44036680645,-224962.30253841434,-224962.30253841434,-224962.30253841434,113482.8621716079,113482.8621716079,113482.8621716079,0.0,0.0,0.0,1138052.5488752136,1358889.1490007471
2021-02-22,1249406.3613051027,1337250.1345870602,1497626.0667412556,1244358.0545739213,1255085.794222242,163463.90631584855,163463.90631584855,163463.90631584855,49070.599916830455,49070.599916830455,49070.599916830455,114393.30639901814,114393.30639901814,114393.30639901814,0.0,0.0,0.0,1412870.2676209512,1360239.129859266
2021-02-23,1249280.7333681853,1377883.58069107,1528942.127987501,1244164.0234400702,1255010.97991472,203640.89188833005,203640.89188833005,203640.89188833005,88702.12415670931,88702.12415670931,88702.12415670931,114938.76773162074,114938.76773162074,114938.76773162074,0.0,0.0,0.0,1452921.6252565153,1361434.2341309635
2021-02-24,1249155.1054312678,1377379.064330044,1536728.702692473,1243994.6053808648,1254964.3634606749,205902.23657323737,205902.23657323737,205902.23657323737,90823.2884909306,90823.2884909306,90823.2884909306,115078.94808230676,115078.94808230676,115078.94808230676,0.0,0.0,0.0,1455057.3420045052,1362402.6922575023
2021-02-25,1249029.4774943504,1367021.6565105221,1525976.5979021017,1243820.7168174307,1254917.7470066303,196857.7625343322,196857.7625343322,196857.7625343322,82070.98430800531,82070.98430800531,82070.98430800531,114786.77822632693,114786.77822632693,114786.77822632693,0.0,0.0,0.0,1445887.2400286826,1363082.374436058
2021-02-26,1248903.8495574328,1338572.7374683858,1499072.890411201,1243704.01844093,1254855.809913191,167169.55842914406,167169.55842914406,167169.55842914406,53121.08757270623,53121.08757270623,53121.08757270623,114048.47085643784,114048.47085643784,114048.47085643784,0.0,0.0,0.0,1416073.407986577,1363422.105117015
2021-02-27,1248778.2216205155,1147278.4744887718,1301342.9943087269,1243514.8966639794,1254768.7689612077,-25962.633618531872,-25962.633618531872,-25962.633618531872,-138825.7819066995,-138825.7819066995,-138825.7819066995,112863.14828816763,112863.14828816763,112863.14828816763,0.0,0.0,0.0,1222815.5880019835,1363382.5742534897
2021-02-28,1248652.5936835979,1061376.2866607714,1216840.1647373883,1243325.7748870286,1254646.9991285782,-113720.23047999614,-113720.23047999614,-113720.23047999614,-224962.30253847747,-224962.30253847747,-224962.30253847747,111242.07205848132,111242.07205848132,111242.07205848132,0.0,0.0,0.0,1134932.3632036017,1362936.8334432596
2021-03-01,1248526.9657466805,1328187.3805458765,1481133.3727770566,1243136.6531100783,1254560.5458649662,158278.1128999301,158278.1128999301,158278.1128999301,49070.599916115636,49070.599916115636,49070.599916115636,109207.51298381448,109207.51298381448,109207.51298381448,0.0,0.0,0.0,1406805.0786466105,1362070.3778754964
2021-03-02,1248401.3378097632,1362454.403628483,1530578.6786229094,1242961.647772185,1254489.3385633046,195493.43431288816,195493.43431288816,195493.43431288816,88702.12415678495,88702.12415678495,88702.12415678495,106791.31015610321,106791.31015610321,106791.31015610321,0.0,0.0,0.0,1443894.7721226513,1360780.827427802
2021-03-03,1248275.7098728456,1370994.1624102704,1521370.6657804472,1242790.1631929395,1254378.653363413,194856.46408391683,194856.46408391683,194856.46408391683,90823.28849103402,90823.28849103402,90823.28849103402,104033.17559288278,104033.17559288278,104033.17559288278,0.0,0.0,0.0,1443132.1739567623,1359077.23199241
2021-03-04,1248150.0819359282,1348856.789294687,1509508.5959875698,1242620.897888603,1254338.8511581044,183049.79191403612,183049.79191403612,183049.79191403612,82070.98430787011,82070.98430787011,82070.98430787011,100978.807606166,100978.807606166,100978.807606166,0.0,0.0,0.0,1431199.8738499642,1356979.0368240215
2021-03-05,1248024.4539990106,1316857.2609803139,1478136.0991470276,1242450.0090598103,1254298.2540481288,150798.96783800313,150798.96783800313,150798.96783800313,53121.08757292338,53121.08757292338,53121.08757292338,97677.88026507974,97677.88026507974,97677.88026507974,0.0,0.0,0.0,1398823.4218370137,1354514.7530883697
2021-03-06,1247898.826062093,1121002.5268370276,1284558.8616530804,1242272.2209642641,1254264.4671104143,-44643.803400605844,-44643.803400605844,-44643.803400605844,-138825.78190620797,-138825.78190620797,-138825.78190620797,94181.97850560209,94181.97850560209,94181.97850560209,0.0,0.0,0.0,1203255.022661487,1351720.386611156
2021-03-07,1247773.1981251757,1029953.2412745287,1189486.00703017,1242052.9262277195,1254219.4445421793,-134419.75407629422,-134419.75407629422,-134419.75407629422,-224962.30253828183,-224962.30253828183,-224962.30253828183,90542.5484619876,90542.5484619876,90542.5484619876,0.0,0.0,0.0,1113353.4440488815,1348637.6838747673
2021-03-08,1247647.5701882583,1306436.25634282,1462301.8577453746,1241826.052849713,1254163.0436811054,135879.53041069998,135879.53041069998,135879.53041069998,49070.599916283034,49070.599916283034,49070.599916283034,86808.93049441694,86808.93049441694,86808.93049441694,0.0,0.0,0.0,1383527.1005989583,1345312.2584393884
2021-03-09,1247521.9422513407,1337342.1587773205,1494921.7328364083,1241639.9386337185,1254111.5619376574,171728.66242334017,171728.66242334017,171728.66242334017,88702.12415671586,88702.12415671586,88702.12415671586,83026.5382666243,83026.5382666243,83026.5382666243,0.0,0.0,0.0,1419250.6046746809,1341791.6630896782
2021-03-10,1247396.3143144234,1337454.034317483,1496886.7801373585,1241452.6693115977,1254047.9256995595,170058.52973315562,170058.52973315562,170058.52973315562,90823.28849097542,90823.28849097542,90823.28849097542,79235.24124218016,79235.24124218016,79235.24124218016,0.0,0.0,0.0,1417454.844047579,1338123.473102652
2021-03-11,1247270.6863775058,1331228.9299916048,1489376.3239486096,1241266.9195280287,1253966.7798930632,157538.9846363489,157538.9846363489,157538.9846363489,82070.98430817407,82070.98430817407,82070.98430817407,75468.0003281748,75468.0003281748,75468.0003281748,0.0,0.0,0.0,1404809.6710138547,1334353.4441260651
2021-03-12,1247145.0584405884,1298007.5849366747,1456347.829379847,1241081.16974446,1253943.9087698266,124870.88493039267,124870.88493039267,124870.88493039267,53121.08757275836,53121.08757275836,53121.08757275836,71749.79735763432,71749.79735763432,71749.79735763432,0.0,0.0,0.0,1372015.9433709811,1330523.8043452033
2021-03-13,1247019.4305036708,1091219.970752947,1255118.1454939996,1240887.9119674468,1253865.3054310812,-70728.89294536035,-70728.89294536035,-70728.89294536035,-138825.78190610415,-138825.78190610415,-138825.78190610415,68096.88896074382,68096.88896074382,68096.88896074382,0.0,0.0,0.0,1176290.5375583104,1326671.7350447495
2021-03-14,1246893.8025667535,1001146.7630063136,1167934.6965052804,1240701.2091644406,1253786.7020923356,-160445.89808698758,-160445.89808698758,-160445.89808698758,-224962.30253808614,-224962.30253808614,-224962.30253808614,64516.40445109857,64516.40445109857,64516.40445109857,0.0,0.0,0.0,1086447.9044797658,1322828.086534876
2021-03-15,1246768.174629836,1277295.5816799896,1439021.6917867784,1240517.569502954,1253724.8119962257,110076.89590669578,110076.89590669578,110076.89590669578,49070.59991641875,49070.59991641875,49070.59991641875,61006.295990277016,61006.295990277016,61006.295990277016,0.0,0.0,0.0,1356845.070536532,1319016.3679545291
2021-03-16,1246642.5466929185,1313957.9628605314,1475169.8963236115,1240334.8395387765,1253721.3576064832,146257.76199748297,146257.76199748297,146257.76199748297,88702.12415671916,88702.12415671916,88702.12415671916,57555.63784076383,57555.63784076383,57555.63784076383,0.0,0.0,0.0,1392900.3086904015,1315252.039956775
2021-03-17,1246516.9187560012,1310007.3171856843,1467196.3380844637,1240152.1095745987,1253657.9313933395,144968.54881342567,144968.54881342567,144968.54881342567,90823.28849119839,90823.28849119839,90823.28849119839,54145.260322227296,54145.260322227296,54145.260322227296,0.0,0.0,0.0,1391485.4675694269,1311542.1290313245
2021-03-18,1246391.2908190838,1302160.655126808,1454139.5173721935,1239976.3085387151,1253594.4622282942,132819.6777929788,132819.6777929788,132819.6777929788,82070.98430803885,82070.98430803885,82070.98430803885,50748.69348493991,50748.69348493991,50748.69348493991,0.0,0.0,0.0,1379210.9686120625,1307885.1715453544
2021-03-19,1246265.6628821662,1269304.5629508705,1425804.841508485,1239787.765853667,1253530.8264899824,100454.4733943849,100454.4733943849,100454.4733943849,53121.087572593366,53121.087572593366,53121.087572593366,47333.38582179155,47333.38582179155,47333.38582179155,0.0,0.0,0.0,1346720.136276551,1304271.4848175787
2021-03-20,1246140.0349452486,1077550.5160451257,1231358.3636529425,1239603.9196820657,1253456.288785066,-94963.62706772602,-94963.62706772602,-94963.62706772602,-138825.78190640334,-138825.78190640334,-138825.78190640334,43862.15483867735,43862.15483867735,43862.15483867735,0.0,0.0,0.0,1151176.4078775225,1300683.7520060374
2021-03-21,1246014.4070083313,979651.6378566594,1146860.9163766962,1239415.054626211,1253380.0597065676,-184667.48330094694,-184667.48330094694,-184667.48330094694,-224962.30253801987,-224962.30253801987,-224962.30253801987,40294.81923707293,40294.81923707293,40294.81923707293,0.0,0.0,0.0,1061346.9237073844,1297097.8976099829
2021-03-22,1245888.779071414,1248704.885795745,1410368.3977387946,1239204.9296153826,1253328.4030098242,85660.55694573441,85660.55694573441,85660.55694573441,49070.599915735605,49070.599915735605,49070.599915735605,36589.9570299988,36589.9570299988,36589.9570299988,0.0,0.0,0.0,1331549.3360171483,1293484.221250071
2021-03-23,1245763.1511344963,1288595.423655824,1446278.431082116,1238989.9775837571,1253261.0901490853,121408.85441695496,121408.85441695496,121408.85441695496,88702.12415672242,88702.12415672242,88702.12415672242,32706.730260232525,32706.730260232525,32706.730260232525,0.0,0.0,0.0,1367172.0055514514,1289808.749373078
2021-03-24,1245637.5231975787,1290361.162757132,1445837.962451094,1238827.275861381,1253199.532775774,119430.00370193015,119430.00370193015,119430.00370193015,90823.2884909778,90823.2884909778,90823.2884909778,28606.715210952374,28606.715210952374,28606.715210952374,0.0,0.0,0.0,1365067.526899509,1286034.7578488041
2021-03-25,1245511.8952606616,1273073.0882039347,1430157.2870918391,1238603.8064144764,1253134.3633679436,106326.66143465709,106326.66143465709,106326.66143465709,82070.98430790365,82070.98430790365,82070.98430790365,24255.67712675341,24255.67712675341,24255.67712675341,0.0,0.0,0.0,1351838.5566953188,1282124.4132892694
2021-03-26,1245386.267323744,1236709.3648706847,1396439.7368201013,1238382.68465438,1253069.193960113,72746.31804852583,72746.31804852583,72746.31804852583,53121.087572662014,53121.087572662014,53121.087572662014,19625.23047586382,19625.23047586382,19625.23047586382,0.0,0.0,0.0,1318132.5853722699,1278040.4774458006
2021-03-27,1245260.6393868264,1046159.9247282351,1202638.6622623112,1238179.118142463,1253002.8688019116,-124131.45230238854,-124131.45230238854,-124131.45230238854,-138825.7819065011,-138825.7819065011,-138825.7819065011,14694.329604112563,14694.329604112563,14694.329604112563,0.0,0.0,0.0,1121129.1870844378,1273748.0173325029
2021-03-28,1245135.011449909,953597.3210062777,1107638.8880153305,1238001.5998364082,1252938.030542778,-215511.7624143827,-215511.7624143827,-215511.7624143827,-224962.30253835142,-224962.30253835142,-224962.30253835142,9450.540123968707,9450.540123968707,9450.540123968707,0.0,0.0,0.0,1029623.2490355263,1269216.0638079515
2021-03-29,1245009.3835129917,1211168.1011537327,1377265.9148097609,1237824.825460531,1252873.6857366215,52961.648282721704,52961.648282721704,52961.648282721704,49070.59991587135,49070.59991587135,49070.59991587135,3891.048366850353,3891.048366850353,3891.048366850353,0.0,0.0,0.0,1297971.0317957134,1264419.1632048895
2021-03-30,1244883.7555760741,1252381.4958282588,1409664.029150115,1237649.0019568705,1252808.516328791,86725.4986386229,86725.4986386229,86725.4986386229,88702.12415672571,88702.12415672571,88702.12415672571,-1976.6255181027946,-1976.6255181027946,-1976.6255181027946,0.0,0.0,0.0,1331609.254214697,1259338.7701567817
2021-03-31,1244758.1276391565,1252028.1051034671,1405683.6718738356,1237437.2118806876,1252743.3469209601,82689.05251703257,82689.05251703257,82689.05251703257,90823.28849108123,90823.28849108123,90823.28849108123,-8134.23597404866,-8134.23597404866,-8134.23597404866,0.0,0.0,0.0,1327447.180156189,1253964.434907736
2021-04-01,1244632.4997022394,1231303.1481329654,1391479.0091938265,1237219.5472627578,1252678.1775131298,67518.22718140906,67518.22718140906,67518.22718140906,82070.98430798802,82070.98430798802,82070.98430798802,-14552.757126578968,-14552.757126578968,-14552.757126578968,0.0,0.0,0.0,1312150.7268836484,1248294.7449346404
2021-04-02,1244506.8717653218,1200927.6327393013,1355804.3843738874,1237023.7109545371,1252592.420395116,31928.418243104326,31928.418243104326,31928.418243104326,53121.08757311284,53121.08757311284,53121.08757311284,-21192.669330008513,-21192.669330008513,-21192.669330008513,0.0,0.0,0.0,1276435.2900084262,1242337.9884540911
2021-04-03,1244381.2438284042,995170.3394830828,1155573.706089956,1236846.6590253871,1252547.228618779,-166830.36335643486,-166830.36335643486,-166830.36335643486,-138825.7819065988,-138825.7819065988,-138825.7819065988,-28004.581449836034,-28004.581449836034,-28004.581449836034,0.0,0.0,0.0,1077550.8804719695,1236112.5160808812
2021-04-04,1244255.6158914869,909266.5246919314,1057685.8939483431,1236660.4811972103,1252482.669289638,-259892.47542695966,-259892.47542695966,-259892.47542695966,-224962.30253841451,-224962.30253841451,-224962.30253841451,-34930.17288854521,-34930.17288854521,-34930.17288854521,0.0,0.0,0.0,984363.1404645272,1229646.7862850244
2021-04-05,1244129.9879545695,1166028.924670259,1331108.8174225283,1236489.686185087,1252417.4998818075,7167.170303274007,7167.170303274007,7167.170303274007,49070.59991607039,49070.59991607039,49070.59991607039,-41903.42961279639,-41903.42961279639,-41903.42961279639,0.0,0.0,0.0,1251297.1582578435,1222979.0900653286
2021-04-06,1244004.360017652,1196265.3322978758,1359980.4459013238,1236256.153282295,1252352.3304739771,39849.98464804972,39849.98464804972,39849.98464804972,88702.12415665663,88702.12415665663,88702.12415665663,-48852.13950860691,-48852.13950860691,-48852.13950860691,0.0,0.0,0.0,1283854.3446657017,1216156.9601297579
2021-04-07,1243878.7320807346,1200391.3996689843,1355328.5723563177,1236071.8298780532,1252287.661854127,35123.68395496331,35123.68395496331,35123.68395496331,90823.28849102267,90823.28849102267,90823.28849102267,-55699.60453605934,-55699.60453605934,-55699.60453605934,0.0,0.0,0.0,1279002.4160356978,1209236.2795411162
2021-04-08,1243753.104143817,1185487.8093238256,1340569.5701210075,1235897.1294253783,1252224.07407082,19704.463700423614,19704.463700423614,19704.463700423614,82070.984307883,82070.984307883,82070.984307883,-62366.52060745939,-62366.52060745939,-62366.52060745939,0.0,0.0,0.0,1263457.5678442407,1202280.1139640582
2021-04-09,1243627.4762068994,1151929.3127728533,1314810.9450814005,1235753.421123367,1252174.6864914184,-15651.88348385834,-15651.88348385834,-15651.88348385834,53121.087573181496,53121.087573181496,53121.087573181496,-68772.97105703985,-68772.97105703985,-68772.97105703985,0.0,0.0,0.0,1227975.592723041,1195357.3000661458
2021-04-10,1243501.848269982,952235.7850982931,1108343.047182901,1235563.6197382936,1252129.5967449795,-213666.25805507234,-213666.25805507234,-213666.25805507234,-138825.78190669656,-138825.78190669656,-138825.78190669656,-74840.47614837582,-74840.47614837582,-74840.47614837582,0.0,0.0,0.0,1029835.5902149098,1188540.830029423
2021-04-11,1243376.2203330647,862484.4737458596,1024084.0105170235,1235413.551207686,1252062.4284372053,-305456.3419084567,-305456.3419084567,-305456.3419084567,-224962.30253821888,-224962.30253821888,-224962.30253821888,-80494.03937023782,-80494.03937023782,-80494.03937023782,0.0,0.0,0.0,937919.8784246079,1181906.0783094347
2021-04-12,1243250.592396147,1131947.0810571392,1288062.7795246406,1235263.5897596458,1251971.2326004521,-36593.53142236064,-36593.53142236064,-36593.53142236064,49070.59991620613,49070.59991620613,49070.59991620613,-85664.13133856676,-85664.13133856676,-85664.13133856676,0.0,0.0,0.0,1206657.0609737865,1175528.9215545694
2021-04-13,1243124.9644592297,1158296.4576970234,1325773.7937425878,1235052.2030724178,1251898.8080996757,-1586.429785296697,-1586.429785296697,-1586.429785296697,88702.12415673255,88702.12415673255,88702.12415673255,-90288.55394202928,-90288.55394202928,-90288.55394202928,0.0,0.0,0.0,1241538.534673933,1169483.8058414594
2021-04-14,1242999.3365223124,1159306.7070548139,1322242.7887969522,1234857.9833525547,1251858.516230805,-3490.8423804998397,-3490.8423804998397,-3490.8423804998397,90823.28849096407,90823.28849096407,90823.28849096407,-94314.1308714639,-94314.1308714639,-94314.1308714639,0.0,0.0,0.0,1239508.4941418124,1163841.816999476
2021-04-15,1242873.7085853948,1142320.7794364041,1308050.1328493266,1234695.645466215,1251826.6733054996,-15627.191440132718,-15627.191440132718,-15627.191440132718,82070.98430818698,82070.98430818698,82070.98430818698,-97698.1757483197,-97698.1757483197,-97698.1757483197,0.0,0.0,0.0,1227246.517145262,1158668.8097567647
2021-04-16,1242748.0806484772,1111874.9467838865,1274549.4119812455,1234508.8524717728,1251774.0690252404,-47288.60797733338,-47288.60797733338,-47288.60797733338,53121.087572782795,53121.087572782795,53121.087572782795,-100409.69555011617,-100409.69555011617,-100409.69555011617,0.0,0.0,0.0,1195459.4726711437,1154023.6497493507
2021-04-17,1242622.4527115598,919521.8832224093,1082753.58105991,1234335.4081913163,1251729.3389141716,-241256.07662922,-241256.07662922,-241256.07662922,-138825.78190699575,-138825.78190699575,-138825.78190699575,-102430.29472222424,-102430.29472222424,-102430.29472222424,0.0,0.0,0.0,1001366.3760823398,1149956.6191589837
2021-04-18,1242496.8247746425,836824.4667709203,996401.7251181481,1234162.13228642,1251684.6088031025,-328717.05656864727,-328717.05656864727,-328717.05656864727,-224962.30253880916,-224962.30253880916,-224962.30253880916,-103754.7540298381,-103754.7540298381,-103754.7540298381,0.0,0.0,0.0,913779.7682059952,1146508.0319848962
2021-04-19,1242371.196837725,1110490.7161146814,1273009.825229336,1233976.7666825787,1251639.8786920337,-55320.667661988475,-55320.667661988475,-55320.667661988475,49070.59991634185,49070.59991634185,49070.59991634185,-104391.26757833031,-104391.26757833031,-104391.26757833031,0.0,0.0,0.0,1187050.5291757365,1143707.0988708888
2021-04-20,1242245.5689008075,1140720.7118473996,1305231.6726301105,1233809.011646844,1251590.8851603472,-15659.207077581621,-15659.207077581621,-15659.207077581621,88702.12415666354,88702.12415666354,88702.12415666354,-104361.33123424512,-104361.33123424512,-104361.33123424512,0.0,0.0,0.0,1226586.3618232259,1141571.0741779308
2021-04-21,1242119.94096389,1148004.3227548604,1307232.558091459,1233611.7783395688,1251544.5226849795,-12875.997131009262,-12875.997131009262,-12875.997131009262,90823.28849090548,90823.28849090548,90823.28849090548,-103699.28562191475,-103699.28562191475,-103699.28562191475,0.0,0.0,0.0,1229243.9438328806,1140104.7098480833
2021-04-22,1241994.3130269726,1141752.200642187,1301338.146407995,1233396.8311145024,1251498.1602096122,-20380.54234907956,-20380.54234907956,-20380.54234907956,82070.98430805175,82070.98430805175,82070.98430805175,-102451.52665713133,-102451.52665713133,-102451.52665713133,0.0,0.0,0.0,1221613.770677893,1139300.0317813163
2021-04-23,1241868.685090055,1111828.4424553448,1278435.6635182647,1233182.344739088,1251451.7977342445,-47554.318353952,-47554.318353952,-47554.318353952,53121.08757285147,53121.08757285147,53121.08757285147,-100675.40592680348,-100675.40592680348,-100675.40592680348,0.0,0.0,0.0,1194314.366736103,1139136.4452191677
2021-04-24,1241743.0571531376,922030.8133792424,1086550.414157545,1232967.8583636743,1251405.4352588772,-237263.63376511264,-237263.63376511264,-237263.63376511264,-138825.78190630267,-138825.78190630267,-138825.78190630267,-98437.85185881004,-98437.85185881004,-98437.85185881004,0.0,0.0,0.0,1004479.423388025,1139581.166262837
2021-04-25,1241617.4292162203,840256.4210890793,992929.8592167413,1232783.2174755898,1251359.0727835095,-320776.05284314597,-320776.05284314597,-320776.05284314597,-224962.3025386135,-224962.3025386135,-224962.3025386135,-95813.75030453244,-95813.75030453244,-95813.75030453244,0.0,0.0,0.0,920841.3763730743,1140589.9674295627
2021-04-26,1241491.8012793027,1118889.38178669,1273173.254437548,1232607.4630251261,1251312.7103081422,-43813.52974435832,-43813.52974435832,-43813.52974435832,49070.5999165409,49070.5999165409,49070.5999165409,-92884.12966089923,-92884.12966089923,-92884.12966089923,0.0,0.0,0.0,1197678.2715349444,1142108.216338021
2021-04-27,1241366.1733423853,1157324.5615854785,1320918.1518241896,1232434.3176763852,1251266.347832775,-1032.076652689291,-1032.076652689291,-1032.076652689291,88702.12415673911,88702.12415673911,88702.12415673911,-89734.20080942841,-89734.20080942841,-89734.20080942841,0.0,0.0,0.0,1240334.096689696,1144072.1784618024
