date,year,month,quarter,season,weekday,consumption_mwh,solar_mwh,wind_onshore_mwh,wind_offshore_mwh,renewable_total_mwh,renewable_share_pct,z_score,anomaly
2020-03-17,2020,3,1,Spring,Tuesday,1421462.0,45341.0,45341.0,45341.0,136023.0,9.57,0.5484792197002549,0
2020-03-18,2020,3,1,Spring,Wednesday,1407180.0,46775.0,46775.0,46775.0,140325.0,9.97,0.46004734972020894,0
2020-03-19,2020,3,1,Spring,Thursday,1377249.0,45619.0,45619.0,45619.0,136857.0,9.94,0.27471936341767744,0
2020-03-20,2020,3,1,Spring,Friday,1357128.0,44570.0,44570.0,44570.0,133710.0,9.85,0.15013333513952978,0
2020-03-21,2020,3,1,Spring,Saturday,1214636.0,44513.0,44513.0,44513.0,133539.0,10.99,-0.7321544408860063,0
2020-03-22,2020,3,1,Spring,Sunday,1133753.0,42234.0,42234.0,42234.0,126702.0,11.18,-1.2329690984687018,0
2020-03-23,2020,3,1,Spring,Monday,1347799.0,44411.0,44411.0,44411.0,133233.0,9.89,0.09236965252898163,0
2020-03-24,2020,3,1,Spring,Tuesday,1360482.0,47510.0,47510.0,47510.0,142530.0,10.48,0.17090076910627633,0
2020-03-25,2020,3,1,Spring,Wednesday,1352286.0,47587.0,47587.0,47587.0,142761.0,10.56,0.12015244209630177,0
2020-03-26,2020,3,1,Spring,Thursday,1341967.0,46362.0,46362.0,46362.0,139086.0,10.36,0.05625883711632038,0
2020-03-27,2020,3,1,Spring,Friday,1299313.0,44911.0,44911.0,44911.0,134733.0,10.37,-0.20784793939459406,0
2020-03-28,2020,3,1,Spring,Saturday,1141136.0,42406.0,42406.0,42406.0,127218.0,11.15,-1.1872547380105951,0
2020-03-29,2020,3,1,Spring,Sunday,1140310.0,38089.0,38089.0,38089.0,114267.0,10.02,-1.1923691984925668,0
2020-03-30,2020,3,1,Spring,Monday,1343675.0,43627.0,43627.0,43627.0,130881.0,9.74,0.06683450116378702,0
2020-03-31,2020,3,1,Spring,Tuesday,1340802.0,46766.0,46766.0,46766.0,140298.0,10.46,0.04904534261087622,0
2020-04-01,2020,4,2,Spring,Wednesday,1347710.0,47022.0,47022.0,47022.0,141066.0,10.47,0.09181857869981036,0
2020-04-02,2020,4,2,Spring,Thursday,1349026.0,44844.0,44844.0,44844.0,134532.0,9.97,0.09996704116261253,0
2020-04-03,2020,4,2,Spring,Friday,1319251.0,45712.0,45712.0,45712.0,137136.0,10.39,-0.08439501797867498,0
2020-04-04,2020,4,2,Spring,Saturday,1117842.0,42387.0,42387.0,42387.0,127161.0,11.38,-1.3314874770748153,0
2020-04-05,2020,4,2,Spring,Sunday,1059699.0,37823.0,37823.0,37823.0,113469.0,10.71,-1.6914996753838625,0
2020-04-06,2020,4,2,Spring,Monday,1251044.0,39883.0,39883.0,39883.0,119649.0,9.56,-0.5067219018695162,0
2020-04-07,2020,4,2,Spring,Tuesday,1264209.0,41715.0,41715.0,41715.0,125145.0,9.9,-0.42520631803760855,0
2020-04-08,2020,4,2,Spring,Wednesday,1240673.0,41812.0,41812.0,41812.0,125436.0,10.11,-0.5709374825699123,0
2020-04-09,2020,4,2,Spring,Thursday,1208420.0,39536.0,39536.0,39536.0,118608.0,9.82,-0.7706429231571145,0
2020-04-10,2020,4,2,Spring,Friday,1005635.0,37165.0,37165.0,37165.0,111495.0,11.09,-2.0262553551626894,1
2020-04-11,2020,4,2,Spring,Saturday,1017331.0,36020.0,36020.0,36020.0,108060.0,10.62,-1.953835585432496,1
2020-04-12,2020,4,2,Spring,Sunday,944117.0,34351.0,34351.0,34351.0,103053.0,10.92,-2.407165016094804,1
2020-04-13,2020,4,2,Spring,Monday,993448.0,33462.0,33462.0,33462.0,100386.0,10.1,-2.10171531871449,1
2020-04-14,2020,4,2,Spring,Tuesday,1203944.0,36440.0,36440.0,36440.0,109320.0,9.08,-0.7983576024758854,0
2020-04-15,2020,4,2,Spring,Wednesday,1233638.0,40385.0,40385.0,40385.0,121155.0,9.82,-0.6144970824375515,0
2020-04-16,2020,4,2,Spring,Thursday,1241170.0,40200.0,40200.0,40200.0,120600.0,9.72,-0.5678601377036412,0
2020-04-17,2020,4,2,Spring,Friday,1225625.0,40530.0,40530.0,40530.0,121590.0,9.92,-0.6641123025852974,0
2020-04-18,2020,4,2,Spring,Saturday,1059896.0,38039.0,38039.0,38039.0,114117.0,10.77,-1.690279882750753,0
2020-04-19,2020,4,2,Spring,Sunday,1008116.0,35031.0,35031.0,35031.0,105093.0,10.42,-2.010893398194443,1
2020-04-20,2020,4,2,Spring,Monday,1252182.0,37297.0,37297.0,37297.0,111891.0,8.94,-0.49967558706505655,0
2020-04-21,2020,4,2,Spring,Tuesday,1293187.0,40138.0,40138.0,40138.0,120414.0,9.31,-0.24577915599575367,0
2020-04-22,2020,4,2,Spring,Wednesday,1280425.0,40208.0,40208.0,40208.0,120624.0,9.42,-0.32479942799444755,0
2020-04-23,2020,4,2,Spring,Thursday,1274340.0,42086.0,42086.0,42086.0,126258.0,9.91,-0.36247677912374177,0
2020-04-24,2020,4,2,Spring,Friday,1230859.0,39775.0,39775.0,39775.0,119325.0,9.69,-0.631704207957405,0
2020-04-25,2020,4,2,Spring,Saturday,1080290.0,38013.0,38013.0,38013.0,114039.0,10.56,-1.5640034819404283,0
2020-04-26,2020,4,2,Spring,Sunday,1017683.0,36097.0,36097.0,36097.0,108291.0,10.64,-1.95165605747892,1
2020-04-27,2020,4,2,Spring,Monday,1247331.0,36933.0,36933.0,36933.0,110799.0,8.88,-0.5297122066752794,0
2020-04-28,2020,4,2,Spring,Tuesday,1275575.0,40470.0,40470.0,40470.0,121410.0,9.52,-0.35482985576389325,0
2020-04-29,2020,4,2,Spring,Wednesday,1286821.0,40630.0,40630.0,40630.0,121890.0,9.47,-0.2851964143834425,0
2020-04-30,2020,4,2,Spring,Thursday,1249111.0,41007.0,41007.0,41007.0,123021.0,9.85,-0.5186907300918541,0
2020-05-01,2020,5,2,Spring,Friday,1001657.0,36383.0,36383.0,36383.0,109149.0,10.9,-2.0508864977744117,1
2020-05-02,2020,5,2,Spring,Saturday,1044406.0,34636.0,34636.0,34636.0,103908.0,9.95,-1.786191496389663,0
2020-05-03,2020,5,2,Spring,Sunday,986299.0,34687.0,34687.0,34687.0,104061.0,10.55,-2.1459807884307307,1
2020-05-04,2020,5,2,Spring,Monday,1261222.0,36390.0,36390.0,36390.0,109170.0,8.66,-0.44370134643912074,0
2020-05-05,2020,5,2,Spring,Tuesday,1294675.0,40933.0,40933.0,40933.0,122799.0,9.48,-0.23656569691927218,0
2020-05-06,2020,5,2,Spring,Wednesday,1266814.0,40701.0,40701.0,40701.0,122103.0,9.64,-0.40907657281298876,0
2020-05-07,2020,5,2,Spring,Thursday,1256038.0,40545.0,40545.0,40545.0,121635.0,9.68,-0.475799849028153,0
2020-05-08,2020,5,2,Spring,Friday,1203373.0,39284.0,39284.0,39284.0,117852.0,9.79,-0.8018931435596696,0
2020-05-09,2020,5,2,Spring,Saturday,1058848.0,37578.0,37578.0,37578.0,112734.0,10.65,-1.6967689318852641,0
2020-05-10,2020,5,2,Spring,Sunday,990281.0,33945.0,33945.0,33945.0,101835.0,10.28,-2.121324878455899,1
2020-05-11,2020,5,2,Spring,Monday,1316508.0,37489.0,37489.0,37489.0,112467.0,8.54,-0.10137923723054909,0
2020-05-12,2020,5,2,Spring,Tuesday,1296022.0,42766.0,42766.0,42766.0,128298.0,9.9,-0.22822528739237666,0
2020-05-13,2020,5,2,Spring,Wednesday,1305010.0,42016.0,42016.0,42016.0,126048.0,9.66,-0.17257302248685552,0
2020-05-14,2020,5,2,Spring,Thursday,1284203.0,41765.0,41765.0,41765.0,125295.0,9.76,-0.301406653538166,0
2020-05-15,2020,5,2,Spring,Friday,1259983.0,42023.0,42023.0,42023.0,126069.0,10.01,-0.4513730371620781,0
2020-05-16,2020,5,2,Spring,Saturday,1085381.0,38823.0,38823.0,38823.0,116469.0,10.73,-1.5324808205436762,0
2020-05-17,2020,5,2,Spring,Sunday,1008625.0,36463.0,36463.0,36463.0,109389.0,10.85,-2.0077417512388456,1
2020-05-18,2020,5,2,Spring,Monday,1256918.0,37286.0,37286.0,37286.0,111858.0,8.9,-0.47035102914421234,0
2020-05-19,2020,5,2,Spring,Tuesday,1277944.0,40154.0,40154.0,40154.0,120462.0,9.43,-0.3401613849626939,0
2020-05-20,2020,5,2,Spring,Wednesday,1236914.0,40778.0,40778.0,40778.0,122334.0,9.89,-0.594212612051427,0
2020-05-21,2020,5,2,Spring,Thursday,1000325.0,37475.0,37475.0,37475.0,112425.0,11.24,-2.059134029689649,1
2020-05-22,2020,5,2,Spring,Friday,1113829.0,35938.0,35938.0,35938.0,107814.0,9.68,-1.35633533411374,0
2020-05-23,2020,5,2,Spring,Saturday,1067643.0,36305.0,36305.0,36305.0,108915.0,10.2,-1.6423116922497436,0
2020-05-24,2020,5,2,Spring,Sunday,1016287.0,35188.0,35188.0,35188.0,105564.0,10.39,-1.9602998672038985,1
2020-05-25,2020,5,2,Spring,Monday,1280442.0,36396.0,36396.0,36396.0,109188.0,8.53,-0.3246941667012351,0
2020-05-26,2020,5,2,Spring,Tuesday,1273656.0,41014.0,41014.0,41014.0,123042.0,9.66,-0.36671199821535017,0
2020-05-27,2020,5,2,Spring,Wednesday,1272144.0,40333.0,40333.0,40333.0,120999.0,9.51,-0.37607406147048456,0
2020-05-28,2020,5,2,Spring,Thursday,1278793.0,40727.0,40727.0,40727.0,122181.0,9.55,-0.3349045121428466,0
2020-05-29,2020,5,2,Spring,Friday,1224696.0,40177.0,40177.0,40177.0,120531.0,9.84,-0.6698645226673212,0
2020-05-30,2020,5,2,Spring,Saturday,1043232.0,36981.0,36981.0,36981.0,110943.0,10.63,-1.793460717462102,0
2020-05-31,2020,5,2,Spring,Sunday,947675.0,33442.0,33442.0,33442.0,100326.0,10.59,-2.385134446609508,1
2020-06-01,2020,6,2,Summer,Monday,965528.0,32669.0,32669.0,32669.0,98007.0,10.15,-2.274591513214062,1
2020-06-02,2020,6,2,Summer,Tuesday,1252617.0,35904.0,35904.0,35904.0,107712.0,8.6,-0.4969821363269723,0
2020-06-03,2020,6,2,Summer,Wednesday,1287826.0,40302.0,40302.0,40302.0,120906.0,9.39,-0.27897361440235124,0
2020-06-04,2020,6,2,Summer,Thursday,1306630.0,40772.0,40772.0,40772.0,122316.0,9.36,-0.16254224042778295,0
2020-06-05,2020,6,2,Summer,Friday,1281334.0,40394.0,40394.0,40394.0,121182.0,9.46,-0.319171044727968,0
2020-06-06,2020,6,2,Summer,Saturday,1093006.0,39525.0,39525.0,39525.0,118575.0,10.85,-1.4852680346174858,0
2020-06-07,2020,6,2,Summer,Sunday,1007468.0,34933.0,34933.0,34933.0,104799.0,10.4,-2.0149057110180717,1
2020-06-08,2020,6,2,Summer,Monday,1248860.0,36875.0,36875.0,36875.0,110625.0,8.86,-0.5202448821269325,0
2020-06-09,2020,6,2,Summer,Tuesday,1280845.0,40651.0,40651.0,40651.0,121953.0,9.52,-0.32219885486802136,0
2020-06-10,2020,6,2,Summer,Wednesday,1267393.0,40168.0,40168.0,40168.0,120504.0,9.51,-0.4054914970029869,0
2020-06-11,2020,6,2,Summer,Thursday,1090558.0,38446.0,38446.0,38446.0,115338.0,10.58,-1.5004256608400843,0
2020-06-12,2020,6,2,Summer,Friday,1150179.0,36423.0,36423.0,36423.0,109269.0,9.5,-1.1312619218623277,0
2020-06-13,2020,6,2,Summer,Saturday,1056285.0,37220.0,37220.0,37220.0,111660.0,10.57,-1.7126386197972412,0
2020-06-14,2020,6,2,Summer,Sunday,1006797.0,34938.0,34938.0,34938.0,104814.0,10.41,-2.0190604361795765,1
2020-06-15,2020,6,2,Summer,Monday,1248138.0,36428.0,36428.0,36428.0,109284.0,8.76,-0.5247153911680748,0
2020-06-16,2020,6,2,Summer,Tuesday,1282307.0,39156.0,39156.0,39156.0,117468.0,9.16,-0.31314638365174724,0
2020-06-17,2020,6,2,Summer,Wednesday,1288280.0,40105.0,40105.0,40105.0,120315.0,9.34,-0.27616251868950004,0
2020-06-18,2020,6,2,Summer,Thursday,1284894.0,40065.0,40065.0,40065.0,120195.0,9.35,-0.29712809156111714,0
2020-06-19,2020,6,2,Summer,Friday,1240226.0,39523.0,39523.0,39523.0,118569.0,9.56,-0.573705235397323,0
2020-06-20,2020,6,2,Summer,Saturday,1048126.0,37477.0,37477.0,37477.0,112431.0,10.73,-1.7631578486984592,0
2020-06-21,2020,6,2,Summer,Sunday,976772.0,33881.0,33881.0,33881.0,101643.0,10.41,-2.2049704555151655,1
2020-06-22,2020,6,2,Summer,Monday,1260135.0,36054.0,36054.0,36054.0,108162.0,8.58,-0.4504318773639429,0
2020-06-23,2020,6,2,Summer,Tuesday,1284533.0,39817.0,39817.0,39817.0,119451.0,9.3,-0.29936334608168824,0
2020-06-24,2020,6,2,Summer,Wednesday,1293845.0,40958.0,40958.0,40958.0,122874.0,9.5,-0.24170492476435257,0
2020-06-25,2020,6,2,Summer,Thursday,1296281.0,41386.0,41386.0,41386.0,124158.0,9.58,-0.2266216006310805,0
2020-06-26,2020,6,2,Summer,Friday,1250294.0,40687.0,40687.0,40687.0,122061.0,9.76,-0.5113657824524201,0
2020-06-27,2020,6,2,Summer,Saturday,1081840.0,38386.0,38386.0,38386.0,115158.0,10.64,-1.55440612873576,0
2020-06-28,2020,6,2,Summer,Sunday,1013845.0,35363.0,35363.0,35363.0,106089.0,10.46,-1.9754203423818337,1
2020-06-29,2020,6,2,Summer,Monday,1281978.0,37350.0,37350.0,37350.0,112050.0,8.74,-0.31518349926744776,0
2020-06-30,2020,6,2,Summer,Tuesday,1317839.0,41249.0,41249.0,41249.0,123747.0,9.39,-0.09313789715608885,0
2020-07-01,2020,7,3,Summer,Wednesday,1332120.0,41067.0,41067.0,41067.0,123201.0,9.25,-0.004712219016820105,0
2020-07-02,2020,7,3,Summer,Thursday,1313019.0,42594.0,42594.0,42594.0,127782.0,9.73,-0.12298256970221835,0
2020-07-03,2020,7,3,Summer,Friday,1264405.0,40720.0,40720.0,40720.0,122160.0,9.66,-0.4239927172452763,0
2020-07-04,2020,7,3,Summer,Saturday,1094208.0,39015.0,39015.0,39015.0,117045.0,10.7,-1.477825442003285,0
2020-07-05,2020,7,3,Summer,Sunday,1041522.0,34907.0,34907.0,34907.0,104721.0,10.05,-1.804048765191123,1
2020-07-06,2020,7,3,Summer,Monday,1323207.0,39580.0,39580.0,39580.0,118740.0,8.97,-0.05990009586405085,0
2020-07-07,2020,7,3,Summer,Tuesday,1312447.0,41499.0,41499.0,41499.0,124497.0,9.49,-0.12652430262677977,0
2020-07-08,2020,7,3,Summer,Wednesday,1322517.0,40724.0,40724.0,40724.0,122172.0,9.24,-0.0641724660003225,0
2020-07-09,2020,7,3,Summer,Thursday,1329468.0,41840.0,41840.0,41840.0,125520.0,9.44,-0.021132980757968534,0
2020-07-10,2020,7,3,Summer,Friday,1282229.0,40383.0,40383.0,40383.0,121149.0,9.45,-0.31362934723236924,0
2020-07-11,2020,7,3,Summer,Saturday,1060013.0,38324.0,38324.0,38324.0,114972.0,10.85,-1.6895554373798198,0
2020-07-12,2020,7,3,Summer,Sunday,980552.0,34098.0,34098.0,34098.0,102294.0,10.43,-2.1815652973773294,1
2020-07-13,2020,7,3,Summer,Monday,1256979.0,35757.0,35757.0,35757.0,107271.0,8.53,-0.4699733268568028,0
2020-07-14,2020,7,3,Summer,Tuesday,1303883.0,41152.0,41152.0,41152.0,123456.0,9.47,-0.17955122704276588,0
2020-07-15,2020,7,3,Summer,Wednesday,1332133.0,41411.0,41411.0,41411.0,124233.0,9.33,-0.004631725086716437,0
2020-07-16,2020,7,3,Summer,Thursday,1324999.0,41906.0,41906.0,41906.0,125718.0,9.49,-0.048804317191298976,0
2020-07-17,2020,7,3,Summer,Friday,1267450.0,40680.0,40680.0,40680.0,122040.0,9.63,-0.4051385620786862,0
2020-07-18,2020,7,3,Summer,Saturday,1068965.0,38306.0,38306.0,38306.0,114918.0,10.75,-1.6341260787422782,0
2020-07-19,2020,7,3,Summer,Sunday,996150.0,34389.0,34389.0,34389.0,103167.0,10.36,-2.084984964934481,1
2020-07-20,2020,7,3,Summer,Monday,1267010.0,36916.0,36916.0,36916.0,110748.0,8.74,-0.4078629720206565,0
2020-07-21,2020,7,3,Summer,Tuesday,1278638.0,39865.0,39865.0,39865.0,119595.0,9.35,-0.33586424746331345,0
2020-07-22,2020,7,3,Summer,Wednesday,1300696.0,40703.0,40703.0,40703.0,122109.0,9.39,-0.19928462359971913,0
2020-07-23,2020,7,3,Summer,Thursday,1298959.0,41435.0,41435.0,41435.0,124305.0,9.57,-0.21003985102972472,0
2020-07-24,2020,7,3,Summer,Friday,1254317.0,40488.0,40488.0,40488.0,121464.0,9.68,-0.4864560070057233,0
2020-07-25,2020,7,3,Summer,Saturday,1073688.0,38467.0,38467.0,38467.0,115401.0,10.75,-1.6048820147515377,0
2020-07-26,2020,7,3,Summer,Sunday,1006616.0,34507.0,34507.0,34507.0,103521.0,10.28,-2.0201811593602508,1
2020-07-27,2020,7,3,Summer,Monday,1263247.0,36840.0,36840.0,36840.0,110520.0,8.75,-0.43116286886528005,0
2020-07-28,2020,7,3,Summer,Tuesday,1301256.0,40866.0,40866.0,40866.0,122598.0,9.42,-0.19581719276448417,0
2020-07-29,2020,7,3,Summer,Wednesday,1273267.0,40381.0,40381.0,40381.0,121143.0,9.51,-0.36912062427768305,0
2020-07-30,2020,7,3,Summer,Thursday,1260482.0,39777.0,39777.0,39777.0,119331.0,9.47,-0.4482833086142527,0
2020-07-31,2020,7,3,Summer,Friday,1253749.0,40792.0,40792.0,40792.0,122376.0,9.76,-0.48997297256717587,0
2020-08-01,2020,8,3,Summer,Saturday,1068060.0,38943.0,38943.0,38943.0,116829.0,10.94,-1.639729694645649,0
2020-08-02,2020,8,3,Summer,Sunday,988237.0,35504.0,35504.0,35504.0,106512.0,10.78,-2.133981001004507,1
2020-08-03,2020,8,3,Summer,Monday,1210696.0,35700.0,35700.0,35700.0,107100.0,8.85,-0.7565502935481953,0
2020-08-04,2020,8,3,Summer,Tuesday,1228287.0,38993.0,38993.0,38993.0,116979.0,9.52,-0.647629622436377,0
2020-08-05,2020,8,3,Summer,Wednesday,1241919.0,39063.0,39063.0,39063.0,117189.0,9.44,-0.5632224489615145,0
2020-08-06,2020,8,3,Summer,Thursday,1257189.0,38804.0,38804.0,38804.0,116412.0,9.26,-0.4686730402935897,0
2020-08-07,2020,8,3,Summer,Friday,1249146.0,40152.0,40152.0,40152.0,120456.0,9.64,-0.5184740156646518,0
2020-08-08,2020,8,3,Summer,Saturday,1091658.0,38602.0,38602.0,38602.0,115806.0,10.61,-1.4936146359851585,0
2020-08-09,2020,8,3,Summer,Sunday,1028860.0,36044.0,36044.0,36044.0,108132.0,10.51,-1.8824498531120963,1
2020-08-10,2020,8,3,Summer,Monday,1310484.0,37599.0,37599.0,37599.0,112797.0,8.61,-0.13867888607243375,0
2020-08-11,2020,8,3,Summer,Tuesday,1359276.0,43331.0,43331.0,43331.0,129993.0,9.56,0.16343340912896676,0
2020-08-12,2020,8,3,Summer,Wednesday,1343781.0,43623.0,43623.0,43623.0,130869.0,9.74,0.06749083628617078,0
2020-08-13,2020,8,3,Summer,Thursday,1340579.0,43362.0,43362.0,43362.0,130086.0,9.7,0.04766456211755944,0
2020-08-14,2020,8,3,Summer,Friday,1288313.0,42942.0,42942.0,42942.0,128826.0,10.0,-0.27595818794385224,0
2020-08-15,2020,8,3,Summer,Saturday,1078657.0,39016.0,39016.0,39016.0,117048.0,10.85,-1.5741147579296044,0
2020-08-16,2020,8,3,Summer,Sunday,1027802.0,36285.0,36285.0,36285.0,108855.0,10.59,-1.8890008206543796,1
2020-08-17,2020,8,3,Summer,Monday,1296489.0,37544.0,37544.0,37544.0,112632.0,8.69,-0.2253336977494218,0
2020-08-18,2020,8,3,Summer,Tuesday,1314206.0,41081.0,41081.0,41081.0,123243.0,9.38,-0.11563285469967567,0
2020-08-19,2020,8,3,Summer,Wednesday,1311181.0,42103.0,42103.0,42103.0,126309.0,9.63,-0.13436317305072168,0
2020-08-20,2020,8,3,Summer,Thursday,1333278.0,42018.0,42018.0,42018.0,126054.0,9.45,0.0024579326031836206,0
2020-08-21,2020,8,3,Summer,Friday,1321373.0,43332.0,43332.0,43332.0,129996.0,9.84,-0.07125593184944536,0
2020-08-22,2020,8,3,Summer,Saturday,1112371.0,41322.0,41322.0,41322.0,123966.0,11.14,-1.3653630379669053,0
2020-08-23,2020,8,3,Summer,Sunday,1025608.0,36659.0,36659.0,36659.0,109977.0,10.72,-1.9025857193195679,1
2020-08-24,2020,8,3,Summer,Monday,1285276.0,37817.0,37817.0,37817.0,113451.0,8.83,-0.2947628083842247,0
2020-08-25,2020,8,3,Summer,Tuesday,1318004.0,42040.0,42040.0,42040.0,126120.0,9.57,-0.09211624342784998,0
2020-08-26,2020,8,3,Summer,Wednesday,1384941.0,42754.0,42754.0,42754.0,128262.0,9.26,0.3223470026759405,0
2020-08-27,2020,8,3,Summer,Thursday,1327375.0,44530.0,44530.0,44530.0,133590.0,10.06,-0.034092503504659206,0
2020-08-28,2020,8,3,Summer,Friday,1277965.0,40772.0,40772.0,40772.0,122316.0,9.57,-0.3400313563063726,0
2020-08-29,2020,8,3,Summer,Saturday,1078359.0,38829.0,38829.0,38829.0,116487.0,10.8,-1.5759599264812116,0
2020-08-30,2020,8,3,Summer,Sunday,1005847.0,35428.0,35428.0,35428.0,106284.0,10.57,-2.0249426849179217,1
2020-08-31,2020,8,3,Summer,Monday,1293739.0,37722.0,37722.0,37722.0,113166.0,8.75,-0.24236125988673635,0
2020-09-01,2020,9,3,Autumn,Tuesday,1323980.0,40835.0,40835.0,40835.0,122505.0,9.25,-0.055113802943271166,0
2020-09-02,2020,9,3,Autumn,Wednesday,1317861.0,41148.0,41148.0,41148.0,123444.0,9.37,-0.09300167665899034,0
2020-09-03,2020,9,3,Autumn,Thursday,1336142.0,41333.0,41333.0,41333.0,123999.0,9.28,0.02019136458909957,0
2020-09-04,2020,9,3,Autumn,Friday,1279545.0,42141.0,42141.0,42141.0,126423.0,9.88,-0.33024824787838825,0
2020-09-05,2020,9,3,Autumn,Saturday,1096686.0,39036.0,39036.0,39036.0,117108.0,10.68,-1.4624820605573703,0
2020-09-06,2020,9,3,Autumn,Sunday,1023828.0,36181.0,36181.0,36181.0,108543.0,10.6,-1.9136071959029934,1
2020-09-07,2020,9,3,Autumn,Monday,1278376.0,37307.0,37307.0,37307.0,111921.0,8.75,-0.3374865097469412,0
2020-09-08,2020,9,3,Autumn,Tuesday,1332924.0,41621.0,41621.0,41621.0,124863.0,9.37,0.0002660209680529478,0
2020-09-09,2020,9,3,Autumn,Wednesday,1334440.0,41570.0,41570.0,41570.0,124710.0,9.35,0.009652851586296167,0
2020-09-10,2020,9,3,Autumn,Thursday,1315593.0,41876.0,41876.0,41876.0,125628.0,9.55,-0.10704477154169194,0
2020-09-11,2020,9,3,Autumn,Friday,1270560.0,41213.0,41213.0,41213.0,123639.0,9.73,-0.38588193726157777,0
2020-09-12,2020,9,3,Autumn,Saturday,1103971.0,39012.0,39012.0,39012.0,117036.0,10.6,-1.41737450049543,0
2020-09-13,2020,9,3,Autumn,Sunday,1017418.0,35405.0,35405.0,35405.0,106215.0,10.44,-1.9532968952848793,1
2020-09-14,2020,9,3,Autumn,Monday,1291879.0,36395.0,36395.0,36395.0,109185.0,8.45,-0.25387808373233817,0
2020-09-15,2020,9,3,Autumn,Tuesday,1326832.0,41632.0,41632.0,41632.0,124896.0,9.41,-0.03745467304668168,0
2020-09-16,2020,9,3,Autumn,Wednesday,1346841.0,41551.0,41551.0,41551.0,124653.0,9.26,0.08643786906441897,0
2020-09-17,2020,9,3,Autumn,Thursday,1342444.0,43952.0,43952.0,43952.0,131856.0,9.82,0.059212345167047306,0
2020-09-18,2020,9,3,Autumn,Friday,1307888.0,42347.0,42347.0,42347.0,127041.0,9.71,-0.1547529047300587,0
2020-09-19,2020,9,3,Autumn,Saturday,1117234.0,39985.0,39985.0,39985.0,119955.0,10.74,-1.335252116267356,0
2020-09-20,2020,9,3,Autumn,Sunday,1033345.0,36538.0,36538.0,36538.0,109614.0,10.61,-1.8546794472263306,1
2020-09-21,2020,9,3,Autumn,Monday,1312309.0,38047.0,38047.0,38047.0,114141.0,8.7,-0.1273787766540341,0
2020-09-22,2020,9,3,Autumn,Tuesday,1336953.0,41876.0,41876.0,41876.0,125628.0,9.4,0.025212947459413063,0
2020-09-23,2020,9,3,Autumn,Wednesday,1357388.0,41344.0,41344.0,41344.0,124032.0,9.14,0.15174321374160316,0
2020-09-24,2020,9,3,Autumn,Thursday,1376184.0,43985.0,43985.0,43985.0,131955.0,9.59,0.2681250529899538,0
2020-09-25,2020,9,3,Autumn,Friday,1338809.0,42666.0,42666.0,42666.0,127998.0,9.56,0.03670500394190608,0
2020-09-26,2020,9,3,Autumn,Saturday,1165289.0,40698.0,40698.0,40698.0,122094.0,10.48,-1.0377032077187558,0
2020-09-27,2020,9,3,Autumn,Sunday,1086273.0,37704.0,37704.0,37704.0,113112.0,10.41,-1.526957698570409,0
2020-09-28,2020,9,3,Autumn,Monday,1358736.0,39860.0,39860.0,39860.0,119580.0,8.8,0.1600898151092759,0
2020-09-29,2020,9,3,Autumn,Tuesday,1388260.0,44021.0,44021.0,44021.0,132063.0,9.51,0.34289772221548487,0
2020-09-30,2020,9,3,Autumn,Wednesday,1386547.0,44159.0,44159.0,44159.0,132477.0,9.55,0.3322910989641322,0
